Sample Id,Date-Time,Site Name,SiteId,Fuel Type,Category,Sub-Category,Method,Sample Avg Value,Sample Status
91976,2011-05-16 05:00:00+00:00,Warner Springs Station,1305,"Chamise, New Growth",Shrub,,,147.0,Submitted
91991,2011-05-16 05:00:00+00:00,Glendora Motorway,496,"Chamise, New Growth",Shrub,,,144.0,Submitted
91992,2011-05-16 05:00:00+00:00,CA-KNP Elk Creek,160,"Chamise, New Growth",Shrub,,,141.0,Submitted
91994,2011-05-17 05:00:00+00:00,CA-KNP Elk Creek,160,"Chamise, New Growth",Shrub,,,141.0,Submitted
92042,2011-05-17 05:00:00+00:00,Black Star,94,"Chamise, New Growth",Shrub,,,110.0,Submitted
92087,2011-05-18 05:00:00+00:00,FH-7 - New Growth,443,"Chamise, New Growth",Shrub,,,174.0,Submitted
92125,2011-05-20 05:00:00+00:00,White Star,1332,"Chamise, New Growth",Shrub,,,130.0,Submitted
92148,2011-05-20 05:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,134.0,Submitted
107188,2012-05-09 05:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,237.0,Submitted
107175,2012-05-09 05:00:00+00:00,Rainbow Camp,966,"Chamise, New Growth",Shrub,,,114.0,Submitted
107164,2012-05-08 05:00:00+00:00,Glendora Motorway,496,"Chamise, New Growth",Shrub,,,117.0,Submitted
92275,2011-05-23 05:00:00+00:00,Elk Mountain - New Growth,411,"Chamise, New Growth",Shrub,,,162.0,Submitted
92277,2011-05-23 05:00:00+00:00,Lake Hughes,681,"Chamise, New Growth",Shrub,,,131.0,Submitted
92295,2011-05-24 05:00:00+00:00,Trough - New Growth,1272,"Chamise, New Growth",Shrub,,,147.0,Submitted
92301,2011-05-24 05:00:00+00:00,Parkhill,892,"Chamise, New Growth",Shrub,,,146.0,Submitted
92304,2011-05-24 05:00:00+00:00,Irish Hills,615,"Chamise, New Growth",Shrub,,,120.0,Submitted
92307,2011-05-24 05:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,124.0,Submitted
92311,2011-05-24 05:00:00+00:00,Smith Ranch,1116,"Chamise, New Growth",Shrub,,,125.0,Submitted
92320,2011-05-24 05:00:00+00:00,Jack Flat,619,"Chamise, New Growth",Shrub,,,167.0,Submitted
107051,2012-05-08 05:00:00+00:00,Smith Ranch,1116,"Chamise, New Growth",Shrub,,,151.0,Submitted
92366,2011-05-25 05:00:00+00:00,El Portal,408,"Chamise, New Growth",Shrub,,,122.0,Submitted
107011,2012-05-07 05:00:00+00:00,Elk Mountain - New Growth,411,"Chamise, New Growth",Shrub,,,169.0,Submitted
92452,2011-05-28 05:00:00+00:00,Clayton Ranch,222,"Chamise, New Growth",Shrub,,,140.0,Submitted
106903,2012-05-05 05:00:00+00:00,Clayton Ranch,222,"Chamise, New Growth",Shrub,,,162.0,Submitted
106815,2012-05-03 05:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,98.0,Submitted
92619,2011-05-31 05:00:00+00:00,Black Star,94,"Chamise, New Growth",Shrub,,,87.0,Submitted
92653,2011-05-31 05:00:00+00:00,CA-KNP Elk Creek,160,"Chamise, New Growth",Shrub,,,128.0,Submitted
92655,2011-05-31 05:00:00+00:00,Glendora Motorway,496,"Chamise, New Growth",Shrub,,,141.0,Submitted
92678,2011-06-01 05:00:00+00:00,Black Star CNF,95,"Chamise, New Growth",Shrub,,,71.0,Submitted
92681,2011-06-01 05:00:00+00:00,Temescal CNF,1237,"Chamise, New Growth",Shrub,,,97.0,Submitted
92686,2011-06-01 05:00:00+00:00,El Cariso CNF,407,"Chamise, New Growth",Shrub,,,85.0,Submitted
92706,2011-06-01 05:00:00+00:00,Tonzi Road,1259,"Chamise, New Growth",Shrub,,,144.0,Submitted
92716,2011-06-01 05:00:00+00:00,Marshall Grade,753,"Chamise, New Growth",Shrub,,,160.0,Submitted
92720,2011-06-01 05:00:00+00:00,Blackberry Hill,96,"Chamise, New Growth",Shrub,,,107.0,Submitted
92808,2011-06-01 05:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,118.0,Submitted
106574,2012-05-01 05:00:00+00:00,upper oso,1283,"Chamise, New Growth",Shrub,,,131.0,Submitted
106569,2012-05-01 05:00:00+00:00,Los Alamos,726,"Chamise, New Growth",Shrub,,,79.0,Submitted
92843,2011-06-01 05:00:00+00:00,Rainbow Camp,966,"Chamise, New Growth",Shrub,,,95.0,Submitted
92844,2011-06-01 05:00:00+00:00,Warner Springs Station,1305,"Chamise, New Growth",Shrub,,,146.0,Submitted
106533,2012-05-01 05:00:00+00:00,Gifford,495,"Chamise, New Growth",Shrub,,,160.0,Submitted
92904,2011-06-01 05:00:00+00:00,CA-KNP Elk Creek,160,"Chamise, New Growth",Shrub,,,128.0,Submitted
92909,2011-06-02 05:00:00+00:00,Gold Creek,504,"Chamise, New Growth",Shrub,,,117.0,Submitted
106481,2012-05-01 05:00:00+00:00,Tonzi Road,1259,"Chamise, New Growth",Shrub,,,215.0,Submitted
106479,2012-05-01 05:00:00+00:00,Marshall Grade,753,"Chamise, New Growth",Shrub,,,207.0,Submitted
106471,2012-05-01 05:00:00+00:00,Oak Flat,864,"Chamise, New Growth",Shrub,,,132.0,Submitted
106469,2012-05-01 05:00:00+00:00,Rose Valley,1022,"Chamise, New Growth",Shrub,,,152.0,Submitted
106463,2012-05-01 05:00:00+00:00,White Star,1332,"Chamise, New Growth",Shrub,,,167.0,Submitted
106445,2012-04-30 05:00:00+00:00,Rainbow Camp,966,"Chamise, New Growth",Shrub,,,142.0,Submitted
106433,2012-04-30 05:00:00+00:00,Parkhill,892,"Chamise, New Growth",Shrub,,,165.0,Submitted
106426,2012-04-30 05:00:00+00:00,Blackberry Hill,96,"Chamise, New Growth",Shrub,,,184.0,Submitted
106424,2012-04-30 05:00:00+00:00,Irish Hills,615,"Chamise, New Growth",Shrub,,,151.0,Submitted
93004,2011-06-03 05:00:00+00:00,Smith Ranch,1116,"Chamise, New Growth",Shrub,,,117.0,Submitted
106358,2012-04-30 05:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,172.0,Submitted
93070,2011-06-05 05:00:00+00:00,DESCANSO STATION,377,"Chamise, New Growth",Shrub,,,129.0,Submitted
106287,2012-04-26 05:00:00+00:00,Potrero Station,950,"Chamise, New Growth",Shrub,,,110.0,Submitted
106172,2012-04-24 05:00:00+00:00,FH-7 - New Growth,443,"Chamise, New Growth",Shrub,,,206.0,Submitted
93210,2011-06-08 05:00:00+00:00,Rainbow Camp,966,"Chamise, New Growth",Shrub,,,107.0,Submitted
106074,2012-04-21 05:00:00+00:00,Clayton Ranch,222,"Chamise, New Growth",Shrub,,,185.0,Submitted
93285,2011-06-09 05:00:00+00:00,El Portal,408,"Chamise, New Growth",Shrub,,,136.0,Submitted
105966,2012-04-19 05:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,174.0,Submitted
105922,2012-04-18 05:00:00+00:00,DESCANSO STATION,377,"Chamise, New Growth",Shrub,,,141.0,Submitted
105830,2012-04-17 05:00:00+00:00,Parkhill,892,"Chamise, New Growth",Shrub,,,158.0,Submitted
105827,2012-04-17 05:00:00+00:00,Smith Ranch,1116,"Chamise, New Growth",Shrub,,,117.0,Submitted
105822,2012-04-17 05:00:00+00:00,Irish Hills,615,"Chamise, New Growth",Shrub,,,151.0,Submitted
105813,2012-04-17 05:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,164.0,Submitted
105798,2012-04-17 05:00:00+00:00,Black Star,94,"Chamise, New Growth",Shrub,,,145.0,Submitted
93540,2011-06-13 05:00:00+00:00,CA-KNP Elk Creek,160,"Chamise, New Growth",Shrub,,,114.0,Submitted
93541,2011-06-14 05:00:00+00:00,CA-KNP Elk Creek,160,"Chamise, New Growth",Shrub,,,114.0,Submitted
105684,2012-04-15 05:00:00+00:00,Gold Creek,504,"Chamise, New Growth",Shrub,,,166.0,Submitted
105597,2012-04-15 05:00:00+00:00,White Star,1332,"Chamise, New Growth",Shrub,,,147.0,Submitted
93605,2011-06-14 05:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,166.0,Submitted
105593,2012-04-15 05:00:00+00:00,Marshall Grade,753,"Chamise, New Growth",Shrub,,,189.0,Submitted
93667,2011-06-15 05:00:00+00:00,Tonzi Road,1259,"Chamise, New Growth",Shrub,,,143.0,Submitted
105523,2012-04-12 05:00:00+00:00,Rainbow Camp,966,"Chamise, New Growth",Shrub,,,115.0,Submitted
93680,2011-06-15 05:00:00+00:00,Warner Springs Station,1305,"Chamise, New Growth",Shrub,,,140.0,Submitted
105406,2012-04-09 05:00:00+00:00,Lake Hughes,681,"Chamise, New Growth",Shrub,,,88.0,Submitted
105396,2012-04-09 05:00:00+00:00,Elk Mountain - New Growth,411,"Chamise, New Growth",Shrub,,,84.0,Submitted
105351,2012-04-08 05:00:00+00:00,Clayton Ranch,222,"Chamise, New Growth",Shrub,,,148.0,Submitted
93855,2011-06-15 05:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,136.0,Submitted
93867,2011-06-15 05:00:00+00:00,Marshall Grade,753,"Chamise, New Growth",Shrub,,,135.0,Submitted
93869,2011-06-15 05:00:00+00:00,Parkhill,892,"Chamise, New Growth",Shrub,,,130.0,Submitted
93879,2011-06-15 05:00:00+00:00,Elk Mountain - New Growth,411,"Chamise, New Growth",Shrub,,,127.0,Submitted
93883,2011-06-15 05:00:00+00:00,Los Gatos,727,"Chamise, New Growth",Shrub,,,118.0,Submitted
93892,2011-06-15 05:00:00+00:00,Lake Hughes,681,"Chamise, New Growth",Shrub,,,109.0,Submitted
93931,2011-06-16 05:00:00+00:00,Black Star,94,"Chamise, New Growth",Shrub,,,88.0,Submitted
93960,2011-06-16 05:00:00+00:00,White Star,1332,"Chamise, New Growth",Shrub,,,122.0,Submitted
94019,2011-06-16 05:00:00+00:00,Smith Ranch,1116,"Chamise, New Growth",Shrub,,,107.0,Submitted
94039,2011-06-17 05:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,105.0,Submitted
94051,2011-06-17 05:00:00+00:00,Rainbow Camp,966,"Chamise, New Growth",Shrub,,,100.0,Submitted
105172,2012-04-03 05:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,82.0,Submitted
94058,2011-06-17 05:00:00+00:00,Irish Hills,615,"Chamise, New Growth",Shrub,,,125.0,Submitted
105117,2012-04-02 05:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,81.0,Submitted
105116,2012-04-02 05:00:00+00:00,Blackberry Hill,96,"Chamise, New Growth",Shrub,,,169.0,Submitted
105102,2012-04-01 05:00:00+00:00,Reyes Creek,992,"Chamise, New Growth",Shrub,,,64.0,Submitted
105097,2012-04-01 05:00:00+00:00,White Star,1332,"Chamise, New Growth",Shrub,,,127.0,Submitted
94123,2011-06-18 05:00:00+00:00,Glendora Motorway,496,"Chamise, New Growth",Shrub,,,132.0,Submitted
105095,2012-04-01 05:00:00+00:00,Los Alamos,726,"Chamise, New Growth",Shrub,,,71.0,Submitted
105088,2012-04-01 05:00:00+00:00,Strawberry,1187,"Chamise, New Growth",Shrub,,,74.0,Submitted
105068,2012-04-01 05:00:00+00:00,San Marcos,1034,"Chamise, New Growth",Shrub,,,75.0,Submitted
105055,2012-03-31 05:00:00+00:00,Temescal CNF,1237,"Chamise, New Growth",Shrub,,,99.0,Submitted
105053,2012-03-31 05:00:00+00:00,El Cariso CNF,407,"Chamise, New Growth",Shrub,,,114.0,Submitted
105050,2012-03-31 05:00:00+00:00,Black Star CNF,95,"Chamise, New Growth",Shrub,,,109.0,Submitted
94195,2011-06-20 05:00:00+00:00,Gold Creek,504,"Chamise, New Growth",Shrub,,,123.0,Submitted
104994,2012-03-29 05:00:00+00:00,Parkhill,892,"Chamise, New Growth",Shrub,,,97.0,Submitted
104991,2012-03-29 05:00:00+00:00,Irish Hills,615,"Chamise, New Growth",Shrub,,,160.0,Submitted
104988,2012-03-29 05:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,161.0,Submitted
94322,2011-06-21 05:00:00+00:00,El Portal,408,"Chamise, New Growth",Shrub,,,145.0,Submitted
104851,2012-03-22 05:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,98.0,Submitted
104848,2012-03-22 05:00:00+00:00,Jack Flat,619,"Chamise, New Growth",Shrub,,,109.0,Submitted
104818,2012-03-20 05:00:00+00:00,Gold Creek,504,"Chamise, New Growth",Shrub,,,121.0,Submitted
94496,2011-06-23 05:00:00+00:00,Strawberry,1187,"Chamise, New Growth",Shrub,,,88.0,Submitted
104741,2012-03-15 05:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,173.0,Submitted
104739,2012-03-15 05:00:00+00:00,White Star,1332,"Chamise, New Growth",Shrub,,,138.0,Submitted
104732,2012-03-15 05:00:00+00:00,Gifford,495,"Chamise, New Growth",Shrub,,,78.0,Submitted
94584,2011-06-25 05:00:00+00:00,DESCANSO STATION,377,"Chamise, New Growth",Shrub,,,115.0,Submitted
104650,2012-03-14 05:00:00+00:00,Parkhill,892,"Chamise, New Growth",Shrub,,,80.0,Submitted
104641,2012-03-14 05:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,157.0,Submitted
104632,2012-03-14 05:00:00+00:00,Irish Hills,615,"Chamise, New Growth",Shrub,,,151.0,Submitted
104608,2012-03-12 05:00:00+00:00,Lake Hughes,681,"Chamise, New Growth",Shrub,,,64.0,Submitted
104587,2012-03-10 06:00:00+00:00,DESCANSO STATION,377,"Chamise, New Growth",Shrub,,,76.0,Submitted
94709,2011-06-28 05:00:00+00:00,CA-KNP Elk Creek,160,"Chamise, New Growth",Shrub,,,89.0,Submitted
104531,2012-03-06 06:00:00+00:00,Black Star,94,"Chamise, New Growth",Shrub,,,100.0,Submitted
104471,2012-03-02 06:00:00+00:00,Blackberry Hill,96,"Chamise, New Growth",Shrub,,,73.0,Submitted
104461,2012-03-01 06:00:00+00:00,Reyes Creek,992,"Chamise, New Growth",Shrub,,,62.0,Submitted
104450,2012-03-01 06:00:00+00:00,Los Alamos,726,"Chamise, New Growth",Shrub,,,69.0,Submitted
94870,2011-06-29 05:00:00+00:00,Gold Creek,504,"Chamise, New Growth",Shrub,,,123.0,Submitted
104400,2012-02-27 06:00:00+00:00,Potrero Station,950,"Chamise, New Growth",Shrub,,,124.0,Submitted
104389,2012-02-26 06:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,158.0,Submitted
104367,2012-02-24 06:00:00+00:00,Jack Flat,619,"Chamise, New Growth",Shrub,,,205.0,Submitted
104363,2012-02-24 06:00:00+00:00,Strawberry,1187,"Chamise, New Growth",Shrub,,,65.0,Submitted
104327,2012-02-21 06:00:00+00:00,Jack Flat,619,"Chamise, New Growth",Shrub,,,99.0,Submitted
104317,2012-02-17 06:00:00+00:00,Gold Creek,504,"Chamise, New Growth",Shrub,,,86.0,Submitted
95010,2011-06-30 05:00:00+00:00,Jack Flat,619,"Chamise, New Growth",Shrub,,,155.0,Submitted
104299,2012-02-16 06:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,78.0,Submitted
104237,2012-02-15 06:00:00+00:00,Gifford,495,"Chamise, New Growth",Shrub,,,72.0,Submitted
104229,2012-02-15 06:00:00+00:00,Los Gatos,727,"Chamise, New Growth",Shrub,,,67.0,Submitted
95075,2011-07-01 05:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,92.0,Submitted
95095,2011-07-01 05:00:00+00:00,Parkhill,892,"Chamise, New Growth",Shrub,,,109.0,Submitted
95099,2011-07-01 05:00:00+00:00,Irish Hills,615,"Chamise, New Growth",Shrub,,,110.0,Submitted
95103,2011-07-01 05:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,125.0,Submitted
95104,2011-07-01 05:00:00+00:00,Smith Ranch,1116,"Chamise, New Growth",Shrub,,,89.0,Submitted
95107,2011-07-01 05:00:00+00:00,Rainbow Camp,966,"Chamise, New Growth",Shrub,,,95.0,Submitted
95111,2011-07-01 05:00:00+00:00,White Star,1332,"Chamise, New Growth",Shrub,,,110.0,Submitted
95114,2011-07-01 05:00:00+00:00,Marshall Grade,753,"Chamise, New Growth",Shrub,,,129.0,Submitted
104195,2012-02-09 06:00:00+00:00,DESCANSO STATION,377,"Chamise, New Growth",Shrub,,,73.0,Submitted
95140,2011-07-01 05:00:00+00:00,Tonzi Road,1259,"Chamise, New Growth",Shrub,,,136.0,Submitted
104155,2012-02-07 06:00:00+00:00,Black Star,94,"Chamise, New Growth",Shrub,,,101.0,Submitted
95159,2011-07-01 05:00:00+00:00,Warner Springs Station,1305,"Chamise, New Growth",Shrub,,,99.0,Submitted
95171,2011-07-01 05:00:00+00:00,Black Star CNF,95,"Chamise, New Growth",Shrub,,,70.0,Submitted
95172,2011-07-01 05:00:00+00:00,El Cariso CNF,407,"Chamise, New Growth",Shrub,,,74.0,Submitted
95175,2011-07-01 05:00:00+00:00,Temescal CNF,1237,"Chamise, New Growth",Shrub,,,72.0,Submitted
104144,2012-02-07 06:00:00+00:00,Lake Hughes,681,"Chamise, New Growth",Shrub,,,70.0,Submitted
104134,2012-02-06 06:00:00+00:00,Elk Mountain - New Growth,411,"Chamise, New Growth",Shrub,,,70.0,Submitted
95198,2011-07-02 05:00:00+00:00,Clayton Ranch,222,"Chamise, New Growth",Shrub,,,107.0,Submitted
104131,2012-02-06 06:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,72.0,Submitted
104126,2012-02-04 06:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,140.0,Submitted
104112,2012-02-03 06:00:00+00:00,Strawberry,1187,"Chamise, New Growth",Shrub,,,64.0,Submitted
104107,2012-02-02 06:00:00+00:00,El Cariso CNF,407,"Chamise, New Growth",Shrub,,,129.0,Submitted
104099,2012-02-02 06:00:00+00:00,Blackberry Hill,96,"Chamise, New Growth",Shrub,,,68.0,Submitted
104096,2012-02-02 06:00:00+00:00,Temescal CNF,1237,"Chamise, New Growth",Shrub,,,91.0,Submitted
104095,2012-02-02 06:00:00+00:00,Warner Springs Station,1305,"Chamise, New Growth",Shrub,,,78.0,Submitted
104089,2012-02-01 06:00:00+00:00,Los Alamos,726,"Chamise, New Growth",Shrub,,,69.0,Submitted
104085,2012-02-01 06:00:00+00:00,San Marcos,1034,"Chamise, New Growth",Shrub,,,66.0,Submitted
104082,2012-02-01 06:00:00+00:00,Black Star CNF,95,"Chamise, New Growth",Shrub,,,93.0,Submitted
104080,2012-02-01 06:00:00+00:00,Reyes Creek,992,"Chamise, New Growth",Shrub,,,60.0,Submitted
104075,2012-02-01 06:00:00+00:00,Gifford,495,"Chamise, New Growth",Shrub,,,72.0,Submitted
95285,2011-07-03 05:00:00+00:00,Lake Hughes,681,"Chamise, New Growth",Shrub,,,87.0,Submitted
95330,2011-07-05 05:00:00+00:00,El Portal,408,"Chamise, New Growth",Shrub,,,154.0,Submitted
104012,2012-01-26 06:00:00+00:00,Black Star,94,"Chamise, New Growth",Shrub,,,81.0,Submitted
103979,2012-01-25 06:00:00+00:00,Los Gatos,727,"Chamise, New Growth",Shrub,,,68.0,Submitted
103966,2012-01-20 06:00:00+00:00,Strawberry,1187,"Chamise, New Growth",Shrub,,,67.0,Submitted
103959,2012-01-19 06:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,71.0,Submitted
103939,2012-01-17 06:00:00+00:00,Lake Hughes,681,"Chamise, New Growth",Shrub,,,62.0,Submitted
103936,2012-01-15 06:00:00+00:00,Gold Creek,504,"Chamise, New Growth",Shrub,,,70.0,Submitted
103911,2012-01-15 06:00:00+00:00,Gifford,495,"Chamise, New Growth",Shrub,,,70.0,Submitted
103888,2012-01-15 06:00:00+00:00,DESCANSO STATION,377,"Chamise, New Growth",Shrub,,,75.0,Submitted
103841,2012-01-11 06:00:00+00:00,Jack Flat,619,"Chamise, New Growth",Shrub,,,86.0,Submitted
103839,2012-01-11 06:00:00+00:00,Elk Mountain - New Growth,411,"Chamise, New Growth",Shrub,,,70.0,Submitted
103832,2012-01-10 06:00:00+00:00,Trough - New Growth,1272,"Chamise, New Growth",Shrub,,,67.0,Submitted
103825,2012-01-09 06:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,72.0,Submitted
103754,2012-01-03 06:00:00+00:00,Parkhill,892,"Chamise, New Growth",Shrub,,,65.0,Submitted
103751,2012-01-03 06:00:00+00:00,Irish Hills,615,"Chamise, New Growth",Shrub,,,71.0,Submitted
103748,2012-01-03 06:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,91.0,Submitted
95632,2011-07-07 05:00:00+00:00,CA-KNP Elk Creek,160,"Chamise, New Growth",Shrub,,,104.0,Submitted
95637,2011-07-08 05:00:00+00:00,CA-KNP Elk Creek,160,"Chamise, New Growth",Shrub,,,104.0,Submitted
103721,2012-01-02 06:00:00+00:00,Blackberry Hill,96,"Chamise, New Growth",Shrub,,,69.0,Submitted
103716,2012-01-01 06:00:00+00:00,San Marcos,1034,"Chamise, New Growth",Shrub,,,70.0,Submitted
103713,2012-01-01 06:00:00+00:00,Gifford,495,"Chamise, New Growth",Shrub,,,70.0,Submitted
103712,2012-01-01 06:00:00+00:00,Los Alamos,726,"Chamise, New Growth",Shrub,,,68.0,Submitted
103695,2012-01-01 06:00:00+00:00,Reyes Creek,992,"Chamise, New Growth",Shrub,,,62.0,Submitted
103690,2012-01-01 06:00:00+00:00,Black Star CNF,95,"Chamise, New Growth",Shrub,,,76.0,Submitted
103689,2012-01-01 06:00:00+00:00,Temescal CNF,1237,"Chamise, New Growth",Shrub,,,89.0,Submitted
103687,2012-01-01 06:00:00+00:00,El Cariso CNF,407,"Chamise, New Growth",Shrub,,,92.0,Submitted
103665,2011-12-28 06:00:00+00:00,Strawberry,1187,"Chamise, New Growth",Shrub,,,69.0,Submitted
103663,2011-12-27 06:00:00+00:00,Lake Hughes,681,"Chamise, New Growth",Shrub,,,65.0,Submitted
103648,2011-12-17 06:00:00+00:00,White Star,1332,"Chamise, New Growth",Shrub,,,72.0,Submitted
103593,2011-12-15 06:00:00+00:00,Gifford,495,"Chamise, New Growth",Shrub,,,75.0,Submitted
103558,2011-12-10 06:00:00+00:00,DESCANSO STATION,377,"Chamise, New Growth",Shrub,,,72.0,Submitted
103543,2011-12-06 06:00:00+00:00,Irish Hills,615,"Chamise, New Growth",Shrub,,,75.0,Submitted
103540,2011-12-06 06:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,86.0,Submitted
95885,2011-07-12 05:00:00+00:00,Black Star,94,"Chamise, New Growth",Shrub,,,78.0,Submitted
103529,2011-12-06 06:00:00+00:00,Parkhill,892,"Chamise, New Growth",Shrub,,,69.0,Submitted
103518,2011-12-03 06:00:00+00:00,Strawberry,1187,"Chamise, New Growth",Shrub,,,73.0,Submitted
95940,2011-07-12 05:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,124.0,Submitted
103487,2011-12-01 06:00:00+00:00,Blackberry Hill,96,"Chamise, New Growth",Shrub,,,69.0,Submitted
103481,2011-12-01 06:00:00+00:00,El Cariso CNF,407,"Chamise, New Growth",Shrub,,,64.0,Submitted
103454,2011-12-01 06:00:00+00:00,Black Star CNF,95,"Chamise, New Growth",Shrub,,,74.0,Submitted
103451,2011-12-01 06:00:00+00:00,Tonzi Road,1259,"Chamise, New Growth",Shrub,,,75.0,Submitted
103450,2011-12-01 06:00:00+00:00,Marshall Grade,753,"Chamise, New Growth",Shrub,,,75.0,Submitted
103438,2011-11-30 06:00:00+00:00,Gold Creek,504,"Chamise, New Growth",Shrub,,,70.0,Submitted
96038,2011-07-13 05:00:00+00:00,Tonzi Road,1259,"Chamise, New Growth",Shrub,,,110.0,Submitted
103424,2011-11-30 06:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,61.0,Submitted
103423,2011-11-30 06:00:00+00:00,Warner Springs Station,1305,"Chamise, New Growth",Shrub,,,72.0,Submitted
103421,2011-11-30 06:00:00+00:00,White Star,1332,"Chamise, New Growth",Shrub,,,64.0,Submitted
103418,2011-11-30 06:00:00+00:00,Black Star,94,"Chamise, New Growth",Shrub,,,76.0,Submitted
96081,2011-07-13 05:00:00+00:00,Glendora Motorway,496,"Chamise, New Growth",Shrub,,,155.0,Submitted
103378,2011-11-28 06:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,80.0,Submitted
103375,2011-11-28 06:00:00+00:00,Lake Hughes,681,"Chamise, New Growth",Shrub,,,64.0,Submitted
103345,2011-11-17 06:00:00+00:00,Strawberry,1187,"Chamise, New Growth",Shrub,,,70.0,Submitted
103326,2011-11-16 06:00:00+00:00,Warner Springs Station,1305,"Chamise, New Growth",Shrub,,,73.0,Submitted
103321,2011-11-16 06:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,64.0,Submitted
103269,2011-11-15 06:00:00+00:00,Marshall Grade,753,"Chamise, New Growth",Shrub,,,80.0,Submitted
103268,2011-11-15 06:00:00+00:00,Tonzi Road,1259,"Chamise, New Growth",Shrub,,,77.0,Submitted
103234,2011-11-14 06:00:00+00:00,Gold Creek,504,"Chamise, New Growth",Shrub,,,71.0,Submitted
96237,2011-07-15 05:00:00+00:00,Smith Ranch,1116,"Chamise, New Growth",Shrub,,,78.0,Submitted
103225,2011-11-11 06:00:00+00:00,Sonora,1140,"Chamise, New Growth",Shrub,,,70.0,Submitted
96254,2011-07-15 05:00:00+00:00,Lopez Lake,725,"Chamise, New Growth",Shrub,,,119.0,Submitted
96259,2011-07-15 05:00:00+00:00,Irish Hills,615,"Chamise, New Growth",Shrub,,,112.0,Submitted
96270,2011-07-15 05:00:00+00:00,Parkhill,892,"Chamise, New Growth",Shrub,,,99.0,Submitted
96287,2011-07-15 05:00:00+00:00,Marshall Grade,753,"Chamise, New Growth",Shrub,,,116.0,Submitted
103170,2011-11-03 05:00:00+00:00,DESCANSO STATION,377,"Chamise, New Growth",Shrub,,,66.0,Submitted
103161,2011-11-02 05:00:00+00:00,FH-7 - New Growth,443,"Chamise, New Growth",Shrub,,,67.0,Submitted
103156,2011-11-02 05:00:00+00:00,Lake Hughes,681,"Chamise, New Growth",Shrub,,,69.0,Submitted
96343,2011-07-15 05:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,77.0,Submitted
96346,2011-07-15 05:00:00+00:00,White Star,1332,"Chamise, New Growth",Shrub,,,92.0,Submitted
103145,2011-11-01 05:00:00+00:00,Strawberry,1187,"Chamise, New Growth",Shrub,,,61.0,Submitted
96360,2011-07-15 05:00:00+00:00,Warner Springs Station,1305,"Chamise, New Growth",Shrub,,,90.0,Submitted
103130,2011-11-01 05:00:00+00:00,Warner Springs Station,1305,"Chamise, New Growth",Shrub,,,68.0,Submitted
103113,2011-11-01 05:00:00+00:00,Smith Ranch,1116,"Chamise, New Growth",Shrub,,,66.0,Submitted
103109,2011-11-01 05:00:00+00:00,Mt. Woodson Station,818,"Chamise, New Growth",Shrub,,,77.0,Submitted
103095,2011-11-01 05:00:00+00:00,Blackberry Hill,96,"Chamise, New Growth",Shrub,,,63.0,Submitted
103093,2011-11-01 05:00:00+00:00,Black Star,94,"Chamise, New Growth",Shrub,,,70.0,Submitted
103086,2011-11-01 05:00:00+00:00,Clayton Ranch,222,"Chamise, New Growth",Shrub,,,67.0,Submitted
96422,2011-07-15 05:00:00+00:00,Los Gatos,727,"Chamise, New Growth",Shrub,,,101.0,Submitted
