Sample Id,Date-Time,Site Name,SiteId,Fuel Type,Category,Sub-Category,Method,Sample Avg Value,Sample Status
370943,2025-07-28 22:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,126.3,Submitted
265960,2021-01-04 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,84.0,Submitted
288772,2022-03-28 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,106.0,Submitted
176478,2016-05-12 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,104.0,Submitted
166542,2015-07-16 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,118.0,Submitted
171417,2015-09-17 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,97.0,Submitted
181933,2016-07-13 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,181.0,Submitted
178609,2016-06-09 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,93.0,Submitted
172561,2015-10-09 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,51.0,Submitted
373319,2025-08-11 22:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,110.2,Submitted
340883,2023-09-13 18:00:00+00:00,Toketee,1506,"Ceanothus, Whitethorn",Shrub,,Gravimetric,121.21,Submitted
263635,2020-10-07 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,87.0,Submitted
165116,2015-07-02 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,71.0,Submitted
290912,2022-05-09 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,130.0,Submitted
340908,2023-10-18 22:00:00+00:00,Toketee,1506,"Ceanothus, Whitethorn",Shrub,,Gravimetric,102.53,Submitted
286012,2021-10-25 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,91.0,Submitted
185222,2016-08-13 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,119.0,Submitted
185196,2016-08-13 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,59.0,Submitted
372093,2025-08-03 15:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,Gravimetric,108.0,Submitted
267149,2021-03-29 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,94.0,Submitted
286010,2021-10-25 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,98.0,Submitted
377863,2025-08-03 12:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,138.0,Submitted
372076,2025-06-05 17:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,Gravimetric,202.0,Submitted
185056,2016-08-11 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,117.0,Submitted
289202,2022-04-11 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,110.0,Submitted
340875,2023-08-31 19:00:00+00:00,Toketee,1506,"Ceanothus, Whitethorn",Shrub,,Gravimetric,121.21,Submitted
287902,2022-02-14 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,93.0,Submitted
263631,2020-10-07 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,105.0,Submitted
340896,2023-10-04 21:00:00+00:00,Toketee,1506,"Ceanothus, Whitethorn",Shrub,,Gravimetric,105.71,Submitted
265821,2020-12-21 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,89.0,Submitted
265566,2020-12-07 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,94.0,Submitted
340922,2024-07-01 18:00:00+00:00,Toketee,1506,"Ceanothus, Whitethorn",Shrub,,Gravimetric,147.14,Submitted
169672,2015-08-24 05:00:00+00:00,Peddler,905,"Ceanothus, Whitethorn",Shrub,,,112.0,Submitted
170892,2015-09-11 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,50.0,Submitted
169576,2015-08-21 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,48.0,Submitted
165613,2015-07-09 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,73.0,Submitted
289972,2022-04-25 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,100.0,Submitted
286950,2021-12-06 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,92.0,Submitted
162891,2015-06-13 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,86.0,Submitted
341699,2024-09-12 18:00:00+00:00,Crane Flat - New,292,"Ceanothus, Whitethorn",Shrub,Old,Gravimetric,67.21,Submitted
172332,2015-10-02 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,56.0,Submitted
286948,2021-12-06 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,93.0,Submitted
337779,2024-08-15 20:00:00+00:00,Crane Flat - New,292,"Ceanothus, Whitethorn",Shrub,Old,Gravimetric,87.9267,Submitted
377320,2025-09-08 14:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,Gravimetric,118.0,Submitted
287591,2022-01-17 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,97.0,Submitted
182253,2016-07-14 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,67.0,Submitted
341639,2024-09-16 20:00:00+00:00,Toketee,1506,"Ceanothus, Whitethorn",Shrub,,Gravimetric,111.27,Submitted
285978,2021-10-22 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,83.0,Submitted
266218,2021-01-18 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,85.0,Submitted
335862,2024-05-24 22:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,Gravimetric,137.0,Submitted
283581,2021-09-13 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,90.0,Submitted
283583,2021-09-13 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,87.0,Submitted
289974,2022-04-25 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,116.0,Submitted
288139,2022-02-28 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,93.0,Submitted
281879,2021-08-23 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,50.0,Submitted
381643,2025-10-02 15:00:00+00:00,Crane Flat - New,292,"Ceanothus, Whitethorn",Shrub,Old,Gravimetric,100.09,Submitted
290910,2022-05-09 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,117.0,Submitted
378517,2025-08-27 12:00:00+00:00,Cow Mountain 2,288,"Ceanothus, Whitethorn",Shrub,,,53.5867,Submitted
187638,2016-09-14 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,110.0,Submitted
372068,2024-09-12 13:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,Gravimetric,142.0,Submitted
181737,2016-07-11 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,153.0,Submitted
370945,2025-07-28 22:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,133.0,Submitted
187593,2016-09-13 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,145.0,Submitted
380474,2025-09-22 22:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,100.3,Submitted
377849,2025-07-10 12:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,164.0,Submitted
376215,2025-08-25 22:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,111.7,Submitted
382478,2025-10-06 22:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,98.0,Submitted
169382,2015-08-19 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,114.0,Submitted
377525,2025-09-08 22:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,89.8,Submitted
166664,2015-07-17 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,56.0,Submitted
328923,2024-06-18 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,234.6,Submitted
372192,2024-09-09 16:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,Gravimetric,109.0,Submitted
172638,2015-10-13 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,92.0,Submitted
173322,2015-11-05 06:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,58.0,Submitted
265503,2020-12-02 06:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,87.0,Submitted
382476,2025-10-06 22:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,101.0,Submitted
172946,2015-10-16 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,47.0,Submitted
265375,2020-11-30 06:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,93.0,Submitted
357928,2025-05-06 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,108.8,Submitted
249046,2020-06-12 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,187.0,Submitted
297766,2022-07-12 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,78.0,Submitted
299820,2022-07-27 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,129.0,Submitted
256535,2020-08-04 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,57.0,Submitted
259513,2020-08-27 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,137.0,Submitted
259517,2020-08-27 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,95.0,Submitted
336152,2024-07-30 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,131.9,Submitted
248705,2020-06-08 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,227.0,Submitted
254891,2020-07-22 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,192.0,Submitted
256900,2020-08-06 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,136.0,Submitted
248504,2020-06-04 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,211.0,Submitted
336154,2024-07-30 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,152.2,Submitted
367382,2025-06-30 22:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,189.8,Submitted
301899,2022-08-15 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,124.0,Submitted
296960,2022-07-04 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,174.0,Submitted
296962,2022-07-04 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,176.0,Submitted
308688,2022-12-19 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,89.0,Submitted
310250,2023-04-24 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,109.0,Submitted
295318,2022-06-20 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,170.0,Submitted
333275,2024-07-16 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,166.1,Submitted
295320,2022-06-20 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,93.0,Submitted
333277,2024-07-16 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,199.0,Submitted
355190,2025-04-08 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,95.0,Submitted
311699,2023-05-22 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,118.0,Submitted
311697,2023-05-22 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,117.0,Submitted
293749,2022-06-06 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,200.0,Submitted
293751,2022-06-06 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,180.0,Submitted
354077,2025-03-25 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,100.6,Submitted
295346,2022-06-21 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,167.0,Submitted
296531,2022-06-30 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,200.0,Submitted
354075,2025-03-25 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,101.1,Submitted
346783,2024-12-17 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,85.6,Submitted
303238,2022-08-29 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,86.0,Submitted
303244,2022-08-29 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,149.0,Submitted
303256,2022-08-29 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,114.0,Submitted
303258,2022-08-29 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,105.0,Submitted
253309,2020-07-13 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,181.0,Submitted
303277,2022-08-29 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,53.0,Submitted
337385,2024-08-13 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,111.9,Submitted
337386,2024-08-13 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,144.8,Submitted
303551,2022-08-30 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,108.0,Submitted
341664,2024-09-10 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,95.9,Submitted
341666,2024-09-10 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,101.3,Submitted
361659,2025-06-03 20:00:00+00:00,Toketee,1506,"Ceanothus, Whitethorn",Shrub,,Gravimetric,156.0,Submitted
241716,2019-11-15 06:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,108.0,Submitted
241712,2019-11-15 06:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,95.0,Submitted
241513,2019-11-14 06:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,101.0,Submitted
364185,2025-06-11 23:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,204.0,Submitted
364167,2024-10-23 21:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,98.0,Submitted
364166,2024-09-10 20:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,109.0,Submitted
364163,2024-08-15 21:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,126.0,Submitted
307672,2022-10-25 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,95.0,Submitted
294326,2022-06-13 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,113.0,Submitted
294331,2022-06-13 05:00:00+00:00,Cow Mountain 2,288,"Ceanothus, Whitethorn",Shrub,,,113.0,Submitted
300553,2022-08-01 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,139.0,Submitted
304717,2022-09-12 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,89.0,Submitted
240671,2019-10-15 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,103.0,Submitted
324682,2024-03-12 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,105.1,Submitted
300551,2022-08-01 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,127.0,Submitted
363860,2025-06-16 20:00:00+00:00,Toketee,1506,"Ceanothus, Whitethorn",Shrub,,Gravimetric,154.84,Submitted
240577,2019-10-10 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,116.0,Submitted
308312,2022-11-21 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,87.0,Submitted
307640,2022-10-24 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,100.0,Submitted
304829,2022-09-12 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,98.0,Submitted
308314,2022-11-21 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,95.0,Submitted
240535,2019-10-08 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,100.0,Submitted
252840,2020-07-08 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,195.0,Submitted
324683,2024-03-26 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,108.6,Submitted
252709,2020-07-07 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,83.0,Submitted
295228,2022-06-17 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,181.0,Submitted
307614,2022-10-24 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,95.0,Submitted
307606,2022-10-24 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,92.0,Submitted
307588,2022-10-24 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,92.0,Submitted
324687,2024-05-21 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,166.7,Submitted
362455,2025-06-03 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,158.4,Submitted
328925,2024-06-18 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,230.0,Submitted
362458,2025-06-03 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,189.6,Submitted
343846,2024-10-08 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,91.1,Submitted
344606,2024-10-22 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,96.6,Submitted
367418,2025-07-03 13:00:00+00:00,Crane Flat - New,292,"Ceanothus, Whitethorn",Shrub,New,Gravimetric,119.987,Submitted
344608,2024-10-22 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,104.0,Submitted
346378,2024-12-03 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,90.2,Submitted
324684,2024-04-23 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,117.5,Submitted
346380,2024-12-03 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,92.5,Submitted
346785,2024-12-17 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,93.8,Submitted
347131,2024-12-31 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,89.8,Submitted
261030,2020-09-09 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,102.0,Submitted
324839,2024-05-07 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,136.4,Submitted
347133,2024-12-31 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,87.8,Submitted
308476,2022-12-05 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,90.0,Submitted
308478,2022-12-05 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,103.0,Submitted
347460,2025-01-14 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,87.1,Submitted
347462,2025-01-14 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,95.0,Submitted
306024,2022-09-26 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,137.0,Submitted
306035,2022-09-26 05:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,98.0,Submitted
306090,2022-09-26 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,104.0,Submitted
306092,2022-09-26 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,94.0,Submitted
349315,2025-01-28 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,91.2,Submitted
314038,2023-06-19 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,176.0,Submitted
314036,2023-06-19 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,171.0,Submitted
306163,2022-09-27 05:00:00+00:00,CA-KNP Mineral King,162,"Ceanothus, Whitethorn",Shrub,,,91.0,Submitted
346073,2024-11-19 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,89.3,Submitted
252076,2020-07-02 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,82.0,Submitted
350819,2025-02-11 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,98.0,Submitted
358114,2025-05-01 20:00:00+00:00,Crane Flat - New,292,"Ceanothus, Whitethorn",Shrub,New,Gravimetric,109.283,Submitted
358113,2025-05-01 20:00:00+00:00,Crane Flat - New,292,"Ceanothus, Whitethorn",Shrub,Old,Gravimetric,94.8167,Submitted
339773,2024-08-27 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,117.6,Submitted
346075,2024-11-19 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,111.2,Submitted
351903,2025-02-25 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,96.0,Submitted
351905,2025-02-25 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,97.2,Submitted
306913,2022-10-10 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,83.0,Submitted
306915,2022-10-10 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,81.0,Submitted
310252,2023-04-24 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,106.0,Submitted
312749,2023-06-05 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,213.0,Submitted
312747,2023-06-05 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,185.0,Submitted
339771,2024-08-27 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,118.3,Submitted
345077,2024-11-05 06:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,90.3,Submitted
295888,2022-06-27 05:00:00+00:00,Cow Mountain,287,"Ceanothus, Whitethorn",Shrub,,,82.0,Submitted
366805,2025-07-01 13:00:00+00:00,Toketee,1506,"Ceanothus, Whitethorn",Shrub,,Gravimetric,140.74,Submitted
345075,2024-11-05 06:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,89.6,Submitted
366909,2025-06-05 15:00:00+00:00,CA-KNP Grant Grove,161,"Ceanothus, Whitethorn",Shrub,,,165.0,Submitted
357930,2025-05-06 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,183.6,Submitted
312423,2023-06-01 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,110.0,Submitted
299841,2022-07-27 05:00:00+00:00,CA-KNP Red Fir,163,"Ceanothus, Whitethorn",Shrub,,,211.0,Submitted
310814,2023-05-08 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,111.0,Submitted
298759,2022-07-18 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,131.0,Submitted
356327,2025-04-22 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,106.5,Submitted
259896,2020-08-31 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,105.0,Submitted
259898,2020-08-31 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,105.0,Submitted
324673,2024-03-26 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,108.1,Submitted
324674,2024-04-23 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,108.5,Submitted
324675,2024-05-07 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,122.4,Submitted
331267,2024-07-02 05:00:00+00:00,SCE-Highway 168,1057,"Ceanothus, Whitethorn",Shrub,,,202.5,Submitted
331268,2024-07-02 05:00:00+00:00,SCE-Shaver Lake,1065,"Ceanothus, Whitethorn",Shrub,,,177.0,Submitted
295291,2022-06-20 05:00:00+00:00,Cow Mountain 2,288,"Ceanothus, Whitethorn",Shrub,,,93.0,Submitted
